image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,humor_score,humor
sonicdrivein_1737,i’ m thinking about this.,0,1,0.9730287,0.4369211,0.0,0.0,0.0,0.0,0.8132501840591431,1
sonicdrivein_791,i’ m just not sure if this is the most popular choice for a new year # t-shirt.,0,1,0.97185993,0.4369211,0.0,0.0,0.0,0.0,0.2778783738613128,0
sonicdrivein_614,"when you see a burger with that # snap-happy emoji on it, i hope they get some of this delicious food.",2,1,0.9622465,0.4369211,0.0952380952380952,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2357101142406463,0
sonicdrivein_1623,"this is a great animal to eat, but it s not the most delicious one.",0,1,0.9220798,0.4369211,0.0,0.0,0.0,0.0,0.367451012134552,0
sonicdrivein_556,"if you're not planning on eating a lot of cheese, try this recipe for vegan mac and nacho sauce.",3,1,0.9732641,0.4369211,0.1151388872408265,1.622552677948798e-308,1.622552677948798e-308,1.622552677948798e-308,0.0774903669953346,0
sonicdrivein_2078,"i have a lot of ideas for this month, but i’ m not sure if you can do them all.",4,1,0.9744417,0.4369211,0.2,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.6151214241981506,1
sonicdrivein_470,i love you! # icecreamspill pic.,0,1,0.9271604,0.4369211,0.0,0.0,0.0,0.0,0.4465811848640442,0
sonicdrivein_877,"i'm not a car thief, but i do n’t know what you are thinking.",1,1,0.9637228,0.4369211,0.0714285714285714,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.5392932295799255,1
sonicdrivein_1755,"this is a, this is the best way to eat meat.",2,1,0.8788357,0.4369211,0.0305373619308329,7.474267431407837e-309,7.474267431407837e-309,7.474267431407837e-309,0.7625797390937805,1
sonicdrivein_1084,"be it for a quick, or just to get your mind focused.",2,1,0.68554443,0.4369211,0.1298001305119008,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,0.4415583908557892,0
sonicdrivein_1635,i’ m so glad i found this.,0,1,0.97341913,0.4369211,0.0,0.0,0.0,0.0,0.3961699306964874,0
sonicdrivein_543,what? what are you doing with your new #10g food on the menu?! just in time for our annual sonic marathon! 👏👌🏽 pic.,5,1,0.8204177,0.4369211,0.217391304347826,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.5504186153411865,1
sonicdrivein_196,"it’ s like, “ i love you so much.",0,1,0.8510761,0.4369211,0.0,0.0,0.0,0.0,0.991877555847168,1
sonicdrivein_1996,in the last few days we’ ve been making sure to add some fun words of encouragement.,0,1,0.98043835,0.4369211,0.0,0.0,0.0,0.0,0.422366052865982,0
sonicdrivein_789,"the first time i ate this food, it was a moment of pleasure.",0,1,0.97784185,0.4369211,0.0,0.0,0.0,0.0,0.1997232437133789,0
sonicdrivein_926,this is the most amazing story i’ve heard in a long time.,2,1,0.9648998,0.4369211,0.1533407357715539,2.0471667756573244e-308,2.0471667756573244e-308,2.0471667756573244e-308,0.2133044302463531,0
sonicdrivein_89,the bacon’s on the grill.,0,1,0.9554815,0.4369211,0.0,0.0,0.0,0.0,0.7893726825714111,1
sonicdrivein_532,"in the summer, when you’ re out of ideas for your day.",5,1,0.9760405,0.4369211,0.1532831004881009,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,0.193422719836235,0
sonicdrivein_414,"we’ re going to go out of our way for you, so we can make sure your kids are happy and healthy.",3,1,0.972593,0.4369211,0.1363636363636363,0.0476190476190476,2.2250738585072617e-308,2.2250738585072617e-308,0.7248653173446655,1
sonicdrivein_1849,i know this is the best thing i've ever done in my life.,2,1,0.97975254,0.4369211,0.1130986893217976,1.6357440907688813e-308,1.6357440907688813e-308,1.6357440907688813e-308,0.7380639314651489,1
sonicdrivein_1459,the guy who came in with the wrong food.,2,1,0.9622328,0.4369211,0.0510473137817696,1.022256390985498e-308,1.022256390985498e-308,1.022256390985498e-308,0.4924364686012268,0
sonicdrivein_339,"this is the moment you realize that your favorite candy bar has a big, but it’ s not actually bad.",4,1,0.8377971,0.4369211,0.155760156614281,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,0.3807673454284668,0
sonicdrivein_2095,"i'm not a dentist, but i was told to get my car fixed up for the rest of christmas.",2,1,0.9684002,0.4369211,0.1052631578947368,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.550044596195221,1
sonicdrivein_1471,@ sallyl: what’s your favorite ice cream flavor? </3> mikes response is this! i love mint chocolate chip.,0,1,0.87640697,0.4369211,0.0,0.0,0.0,0.0,0.0778825879096984,0
sonicdrivein_780,when you eat a burger and it tastes like ice cream on the side of your mouth.,1,1,0.9381267,0.4369211,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.7769739031791687,1
sonicdrivein_952,we’ re going to have a food fight.,1,1,0.9812447,0.4369211,0.0009543867773574,1.6988648553625e-310,1.6988648553625e-310,1.6988648553625e-310,0.8312124013900757,1
sonicdrivein_1138,"my friends, i'm here to celebrate my mom on this year’s holiday! just in time for the annual taco fiesta.",4,1,0.9552966,0.4369211,0.1340640092071278,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,0.0104749416932463,0
sonicdrivein_1778,"the first one to say'let’s have a drink with the french grill!
why not? just ask your friends.",3,1,0.9272564,0.4369211,0.0796145900637543,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,0.0252109784632921,0
sonicdrivein_1566,thank you for your support! the next time i make a video is going to be from my office.,1,1,0.95001525,0.4369211,0.0526315789473684,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1791382133960724,0
sonicdrivein_80,i'm not even gonna try and get a job at this place.,1,1,0.96438396,0.4369211,0.0833333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.8933586478233337,1
