image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,humor_score,humor
sonicdrivein_556,"you're going to need a phone number, but you can also get your food from us.",2,1,0.9663871,0.44297194,0.0712228530913653,0.0379855216487282,1.267808868335202e-308,1.267808868335202e-308,0.2677656710147857,0
sonicdrivein_1737,"yes, i’ m gonna tell you.",0,1,0.96118504,0.44297194,0.0,0.0,0.0,0.0,0.7870853543281555,1
sonicdrivein_1102,but i don't know if this is the thing or what.,2,1,0.9557703,0.44297194,0.0387663515117203,4.74418974361379e-309,4.74418974361379e-309,4.74418974361379e-309,0.6227717995643616,1
sonicdrivein_655,when the dr's about to tell you what’ s on your mind.,1,1,0.9682027,0.44297194,0.0833333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.9033433198928832,1
sonicdrivein_2185,you know what i love about this movie is the fact that it's got all of my friends in there and they were having a blast.,2,1,0.96636516,0.44297194,0.0769230769230769,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.5550827980041504,1
sonicdrivein_1566,"the, the one who is always on your mind when you are thinking about a meme.",3,1,0.44644332,0.44297194,0.1761399492775267,2.090263448406506e-308,2.090263448406506e-308,2.090263448406506e-308,0.6632323861122131,1
sonicdrivein_842,"i know you’ re going to be like, “ well i have a sandwich.",1,1,0.60246664,0.44297194,0.0465313612522182,1.4495000173229606e-308,1.4495000173229606e-308,1.4495000173229606e-308,0.3463272154331207,0
sonicdrivein_743,you can get a the you if ya wanna but we’ re not planning on having any drinks.,3,1,0.796201,0.44297194,0.0262085647761888,5.24843931172429e-309,5.24843931172429e-309,5.24843931172429e-309,0.6447806358337402,1
sonicdrivein_1778,a couple of the year's best at.,1,1,0.17951962,0.44297194,0.0125946699089082,1.96168495395878e-309,1.96168495395878e-309,1.96168495395878e-309,0.1810599863529205,0
sonicdrivein_89,the only dog i ate today was a doggertino.,0,1,0.9812128,0.44297194,0.0,0.0,0.0,0.0,0.9465519189834596,1
sonicdrivein_344,"i'm not sure if this is what i should be for my baby shower, but you know the best.",0,1,0.9577425,0.44297194,0.0,0.0,0.0,0.0,0.6175305247306824,1
sonicdrivein_316,"we're gonna have to go in the car, so we’ re gon na be a little bit mad at that guy who has got his own netflix cart.",2,1,0.8226191,0.44297194,0.0714285714285714,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.4470303058624267,0
sonicdrivein_1084,a young man at 35 years old with a face like an onion.,0,1,0.860623,0.44297194,0.0,0.0,0.0,0.0,0.6851369738578796,1
sonicdrivein_1854,"why is it, and everyone loves the meme.",0,1,0.44973645,0.44297194,0.0,0.0,0.0,0.0,0.782367467880249,1
sonicdrivein_2189,you know what we should do? </s> i think that’ s the best way to keep your kids entertained while you eat dinner.,2,1,0.9776383,0.44297194,0.0434782608695652,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2050724476575851,0
sonicdrivein_69,and it's not about the smell.,0,1,0.97699136,0.44297194,0.0,0.0,0.0,0.0,0.6836113333702087,1
sonicdrivein_1635,"like many others, we’ re here to help you celebrate your birthday.",2,1,0.98050725,0.44297194,0.0028085335433245,3.7495167407954e-310,3.7495167407954e-310,3.7495167407954e-310,0.1010900363326072,0
sonicdrivein_614,the thing is that we’ re the best burger joints in chicago.,1,1,0.97841996,0.44297194,0.0705401437408844,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,0.6165211200714111,1
sonicdrivein_196,"a couple of these things, you know i’ m sure they need a lil help with this and we just got our own! 👍😊👌; it will be worth the wait.",2,1,0.8086598,0.44297194,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.8969767093658447,1
sonicdrivein_1755,"this is a great idea for you! if your go-to shop, add these to your list of items.",2,1,0.95423836,0.44297194,0.0841627920441073,1.6854158559269373e-308,1.6854158559269373e-308,1.6854158559269373e-308,0.2676678001880646,0
sonicdrivein_1138,my son's going to have his first birthday party on saturday.,1,1,0.9819661,0.44297194,0.0193831757558601,4.74418974361379e-309,4.74418974361379e-309,4.74418974361379e-309,0.1864670515060424,0
sonicdrivein_80,"we just don’ t know what it is, but i don't think we ‘ re going to be able this year.",5,1,0.957264,0.44297194,0.1904761904761904,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.7028061747550964,1
sonicdrivein_486,i had a big question for you.,1,1,0.97695744,0.44297194,0.1073538990107551,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,0.6076879501342773,1
sonicdrivein_470,"this song is in mint, but it's not the one i like.",1,1,0.93557096,0.44297194,0.0833333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.3399108350276947,0
sonicdrivein_1367,"it's not like a brain freeze, it is the worst thing i’ve ever had to eat.",2,1,0.92688197,0.44297194,0.1103121128230744,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,0.3569113910198211,0
