image_id,caption,humor_score,humor
sonicdrivein_1453,"i love you, i like it.",0.1460038274526596,0
sonicdrivein_957,"the new sonic the, 30 seconds later.",0.3507753908634186,0
sonicdrivein_1150,"i'm not a big fan of this movie, but i’ m glad you came to the meeting! 👍👌🏻🧔🏽‍♂️🎉# dreamteam104 pic.",0.07841663062572479,0
sonicdrivein_1002,"it’ s a sonic scream! i love this song, but it doesn t have the right lyrics.",0.031588077545166016,0
sonicdrivein_272,i'm not a fan of the unicorn flavor.,0.27419352531433105,0
sonicdrivein_1281,"i'm not sure if i can afford to keep up with this, but here is a quick video of my latest creation: blue jeans.",0.04480734467506409,0
sonicdrivein_2139,there was a 't he for the dog.,0.22286850214004517,0
sonicdrivein_485,when you see a cloud in your backyard that looks like the've got some ice cream on it.,0.24186216294765472,0
sonicdrivein_1263,"i got a new phone and it was like, "" i can see my whole world in one hand!# vlogdude ❤️☺️🌟@ sallythejellybean 💖💗
Maths: Mathspage.",0.003109087934717536,0
sonicdrivein_927,"it's not a snack, it’ s an app.",0.21581894159317017,0
sonicdrivein_1838,"a fish-based, milky soda that’ s not a real one.",0.3568633496761322,0
sonicdrivein_1822,"when we get home, i'm going to make a video about it.",0.4439332187175751,0
sonicdrivein_1262,"i'm not sure if i like it or hate this, but we do know that the smell is coming out of my mouth.",0.1197771206498146,0
sonicdrivein_1432,"what’ s your favorite way to say hello?# @ t-mobile is the only one that works!
Q: what do you call a guy who likes pizza and pasta more than burgers, tacos or hot dogs? A.",0.002226426964625716,0
sonicdrivein_872,the unicorn and the dog.,0.10102780908346176,0
sonicdrivein_725,a good excuse for a #goodnighttuesday! we need to get our hands on some of these tasty snack bombs.,0.0001683567970758304,0
sonicdrivein_1176,1.,0.21989856660366058,0
sonicdrivein_1686,the only thing i can think of when my dog licks me on purpose is.,0.28559979796409607,0
sonicdrivein_1488,it’ s been a long time since i have to go out and eat.,0.2243715524673462,0
sonicdrivein_1897,the kids.,0.45743855834007263,0
sonicdrivein_1666,the # atos robot is coming to the us.,0.2814634144306183,0
sonicdrivein_1643,@ sally: i’ m sorry to hear that you had a baby girl.,0.24918536841869354,0
sonicdrivein_1412,i’ m going to have a little bit of fun with this.,0.04131533205509186,0
sonicdrivein_987,a snack that sounds like it’s gonna last forever but is actually only 30 days# thelittlebitlessismore@ weit.,0.012675066478550434,0
sonicdrivein_902,you know what? i don’ t want to do this.,0.04218149185180664,0
sonicdrivein_1832,the city of jacksonville is a great place to live.,0.36169615387916565,0
sonicdrivein_1429,this is the most fun we’ ve had in ages.,0.22487156093120575,0
sonicdrivein_1185,you know what i like? a beer.,0.08481571823358536,0
sonicdrivein_948,what’ s your favorite animal? ” 🐶🐷 🦅🧣 👀 🤔🤓😂👍🍲🥇 🥂🎉📚 📖 ✨ 💪 😄 😂💫 🎈 😍😊 😊 🙌🙏♻️☺🌸 🌟 ❃ 𝛽�,0.0348348431289196,0
sonicdrivein_1777,it's a little bit more affordable.,0.07362273335456848,0
sonicdrivein_812,the most commonest thing we get asked is '' i don't have a pet.,0.2723187208175659,0
sonicdrivein_1653,the best way to celebrate the holidays is by eating more fish.,0.09448672086000443,0
sonicdrivein_1073,we're going to start a new series called the weird things we did today.,0.22388963401317596,0
sonicdrivein_1149,"the next time you’ re at a meeting with an “ i don’ t like this” , ask yourself: is that the same as just asking for more?
i am so happy to have had such good luck on my journey.",0.024738330394029617,0
sonicdrivein_860,this is the sonic screwdriver we’ ve been waiting for.,0.06966827064752579,0
sonicdrivein_1786,the # meatfreefriday is here! the world’ s most popular and delicious plant-based protein source.,0.010682187043130398,0
sonicdrivein_1713,it's not a big deal if you can get your hands on it.,0.03950278088450432,0
sonicdrivein_1605,we're going to have a happy hour at my restaurant.,0.06169924885034561,0
sonicdrivein_2171,it's the time to be a #followthetrend! it is about your own self-care.,0.02900339476764202,0
sonicdrivein_1812,this is what it looks like when you put the chips in your mouth and eat them.,0.06875835359096527,0
sonicdrivein_935,i’ m not a pro.,0.29261457920074463,0
sonicdrivein_1765,"for # shakespeare’ s birthday, we were thinking of a lil bit more serious.",0.19487380981445312,0
sonicdrivein_964,"in a world where, u can’ t just say no to your i-phone.",0.03750608116388321,0
sonicdrivein_1755,"this is the perfect recipe for a healthy, delicious and satisfying breakfast.",0.548495888710022,1
sonicdrivein_2073,"the other day i was trying to find a way out of the sonic hedgehog maze and then heard this: "" hey there! 👍👅🙌🏻🦖🤩 🙄🏽 🧠💕# happytuesday '' 💚❤️😂.",0.12360921502113342,0
sonicdrivein_598,# vegan & animal rights campaign for good and better tomorrow! we’ re here to make a difference.,0.012525578960776329,0
sonicdrivein_1173,"a new, fresh approach to the burger.",0.0775504931807518,0
sonicdrivein_1774,"when i asked my mom if she wanted to buy a new pair of shoes, her reply was `` no.",0.19139449298381805,0
sonicdrivein_1029,what are you thinking about the new # tuckeejam this year? it’ s not just for a few days.,0.6716275811195374,1
sonicdrivein_277,"we’ re not sure what it is, but we know they're coming!🍰🎉🥗🤔 🤣 👨👩🏻🧑🏾️💕😊
i love this one 😂#lovetwentyoneofthewaysthiscompanyusesit.",0.05410301685333252,0
sonicdrivein_1625,"it's a great way to start the day, but it also means you can get your money back within two hours.",0.0774141252040863,0
sonicdrivein_1392,♪ you know what i’ m thinking about today … ♫# allthewaysbetter this is how we talk to our friends on instagram.,0.042858269065618515,0
sonicdrivein_1998,"a little bit of this, a lot more with that.",0.22042237222194672,0
sonicdrivein_316,"when you get a coke and an ice cream sandwich, just call it the frickin' milkshake# mtnroll pic.",0.6171862483024597,1
sonicdrivein_2074,the white-on chicken sandwich is the new must have.,0.6338350772857666,1
sonicdrivein_1900,"you know, i love this one! '' the best thing about a strawberry milkshake is that it’ s not like ice cream.",0.03691893070936203,0
sonicdrivein_1547,the only thing i can say is that this was a's best-selling book of the year.,0.4033893644809723,0
sonicdrivein_1745,"for example, the # michellemichelson is a lot more fun than just michele.",0.16631917655467987,0
sonicdrivein_1843,it's the first time i have seen this in my life.,0.18661607801914215,0
sonicdrivein_701,today's special: the oral hygiene for dogs.,0.08188474178314209,0
sonicdrivein_2143,"i love you, all of our uber drivers who made this possible.",0.5392268896102905,1
sonicdrivein_1167,"what do you think?, it’ s the same thing we get for our annual birthday party.",0.18712110817432404,0
sonicdrivein_1168,this was my first time on this site and i had to ask for a're: the next song.,0.029239047318696976,0
sonicdrivein_1683,we’ ll get you a little something to do with your empty plates.,0.11582738161087036,0
sonicdrivein_1839,... i know what you’ re thinking.,0.28385400772094727,0
sonicdrivein_1013,it's a good idea to keep your dogs on the porch when it starts raining.,0.2591486871242523,0
sonicdrivein_925,"it's a "" one-shot"" app for all those kids who want to hit the ground with their heads.",0.11768705397844315,0
sonicdrivein_950,what’ s with the new menu? what is it for # mfc2019? ⠀⠀⠀⠀⬤️🍲💕 pic.,0.046755168586969376,0
sonicdrivein_854,"the new post on "" you can't have it all.""#lovetwitter@ is a place where people share their moments, not your posts.",0.03006238117814064,0
sonicdrivein_2094,"what are you thinking? we have a new, and it’ s gonna be cool.",0.12952448427677155,0
sonicdrivein_644,the little guy who was 't a big deal to the other guys.,0.8099666833877563,1
sonicdrivein_1652,it’ s not like we have a second take on the # showbusiness challenge.,0.08848058432340622,0
sonicdrivein_1847,@ alcatel: '' we are the best! i'm not kidding.,0.04519176110625267,0
sonicdrivein_1212,what app is this?.,0.6343612670898438,1
sonicdrivein_2168,"you know, we’ re going to be the best thing since sliced bread.",0.7738007307052612,1
sonicdrivein_2222,we're going to get some food on the grill for dinner.,0.5160142183303833,1
sonicdrivein_1864,a beer and a can of tomato sauce.,0.032453518360853195,0
sonicdrivein_1518,"if you’ re not already there, i'm here for the cherry coke.",0.23796281218528748,0
sonicdrivein_1775,the best way to get a good night’s sleep is by getting out of bed and reading the book.,0.02156434953212738,0
sonicdrivein_691,the # best way to get your dog ready for the day is by doing a wolf lick.,0.0161129180341959,0
sonicdrivein_1237,"i'm not a fan of taco bell, but i love tacos.",0.1229955404996872,0
sonicdrivein_333,"a restaurant with a 30 second wait, no matter how many people you have in your car.",0.6280092000961304,1
sonicdrivein_1749,"i love you, my friend.",0.7875313758850098,1
sonicdrivein_1403,i have a snack for you.,0.12160882353782654,0
sonicdrivein_424,the # sonicparty is here! the first time i’ve ever danced in a party.,0.004209653474390507,0
sonicdrivein_1764,we're not just here to get you a new dog.,0.13701899349689484,0
sonicdrivein_751,"the perfect, just like it says on the inside of this is your favorite place to be! you’ re welcome and have a great day too.",0.007140560541301966,0
sonicdrivein_1589,the the plant you are about to eat is going to be more delicious than a can of coke.,0.041242994368076324,0
sonicdrivein_1316,"in the end, i'm going to be home for dinner.",0.27748480439186096,0
sonicdrivein_1976,"i love you, i am so proud of this new post.",0.2607099413871765,0
sonicdrivein_1330,the cheetos-flavored chips and french fries that are served at every game.,0.012834498658776283,0
sonicdrivein_1634,"when you’ re not watching the full episode of mickey mouse in 20 minutes, why would anyone want to eat it? i know! just send me a pic and we can all go for an ice cream cone.",0.02899285778403282,0
sonicdrivein_669,"from the moment i got my first go-to for our, to when we get there and order a coke.",0.08030751347541809,0
sonicdrivein_346,it's hard to be a little girl when you have so many options for birthday treats.,0.08376338332891464,0
sonicdrivein_1723,i like to see my head on a 30 second drive.,0.10903172940015793,0
sonicdrivein_1788,"we’ re gonna get a taste of this ice cream, but first we need to know what you like.",0.22337286174297333,0
sonicdrivein_676,the # itt is the best time of year to celebrate a good old fashioned hot chocolate.,0.015920842066407204,0
sonicdrivein_1973,i've got a question for you.,0.20647381246089935,0
sonicdrivein_1639,"we’ re not talking about a dog, we're talkin baby dogs.",0.6989349126815796,1
sonicdrivein_1882,we know what you’ re thinking.,0.27693015336990356,0
sonicdrivein_2216,what's wrong with you? i was thinking of the all-time great ad for apple watch.,0.3793434202671051,0
sonicdrivein_1222,"the "" no more dogs in the fridge option.",0.03942772373557091,0
sonicdrivein_1388,i know i'm not the only one who gets to wear this as a wedding dress.,0.11778517067432404,0
sonicdrivein_627,i'm so excited for the new season of cat memes! we’ re going to be making more funny cats and less food.,0.02353929914534092,0
sonicdrivein_103,clue emoji: the one with a pair of glasses and sunglasses.,0.5093718767166138,1
sonicdrivein_1122,you can make a fun out of this by putting it in your hand and blowing on the ice cubes.,0.0275754202157259,0
sonicdrivein_1603,"i love you too much to be on a new app and i want it's got this! add yours in the comments below, then share with your friends& family who have also been through life’ s upsides# allthegoodness hashtag.",0.0024045875761657953,0
sonicdrivein_566,this is the time of year when we get our waters out for all.,0.7062699198722839,1
sonicdrivein_2122,"the new york times, the apple store and a lot of other restaurants.",0.1106686219573021,0
sonicdrivein_996,this is the time of year we get our hands on a little something.,0.05866743624210358,0
sonicdrivein_504,"i want to get a bite of this spicy burger, but i don't know if it has the chipotle sauce on.",0.021253639832139015,0
sonicdrivein_1253,i'm not going to be able for make that special taco truck tonight.,0.13478586077690125,0
sonicdrivein_1691,i am going to be here for the whole day.,0.16589540243148804,0
sonicdrivein_1699,"it’ s called the sonic warrior ii, and it just happens to be our new favourite thing of 2015.",0.059066370129585266,0
sonicdrivein_1482,"you're not mad at me for this, are you? i just got my check up and it was good.",0.12988117337226868,0
sonicdrivein_810,a lot of people are still not sure what a sesame bag is.,0.1436527818441391,0
sonicdrivein_2007,"you’ re not, you.",0.3119485080242157,0
sonicdrivein_1829,the app has got it.,0.2560955882072449,0
sonicdrivein_1396,"we’ re not going to be in a rush, are you? just get the pizza and we ‘ll come out with it.",0.01974952220916748,0
sonicdrivein_2151,it's the first day of summer.,0.2787376642227173,0
sonicdrivein_1201,"this is the, for this year.",0.19615383446216583,0
sonicdrivein_1531,"don't forget the, you can get a drink in your car!☺️# justdontdrink.",0.026258183643221855,0
sonicdrivein_1582,you know what i’ m going to do? </s> you don.,0.498390257358551,0
sonicdrivein_849,"in the future, we’ ll be able to tell you what they're made of.",0.1241137757897377,0
sonicdrivein_2144,there are some places you can get a full meal for $1.,0.4310462772846222,0
sonicdrivein_1112,the big cheese: </s> we’ re having a family reunion this weekend.,0.0965537428855896,0
sonicdrivein_1522,"when i was a kid and my mom said, "" no ice cream.",0.42984604835510254,0
sonicdrivein_1767,"fella, you know what i'm sayin? this is the best thing in a decade! but no one knows that.",0.1778816133737564,0
sonicdrivein_1679,be a little more than you think is in your mouth.,0.6684936881065369,1
sonicdrivein_1952,it's 2019! we have a new flavor for the first time ever.,0.021675365045666695,0
sonicdrivein_1217,we're going to be here for a while.,0.1036221981048584,0
sonicdrivein_1545,"c/o the birthday party, we're here to celebrate your son’ s coming of age.",0.012349720112979412,0
sonicdrivein_1102,the guy who's not in the room.,0.7974117398262024,1
sonicdrivein_617,this's a dog# dogs day.,0.3666711747646332,0
sonicdrivein_880,the kid’ s mom is at the 8:05pm check- in time to get a big discount!> 👍👌😊🤗💰# fda@ mysds.,0.013318472541868687,0
sonicdrivein_742,"the day after today's birthday party, we got a new dog.",0.9001181721687317,1
sonicdrivein_1007,"it's not about the music, it is all in your taste.",0.2287653386592865,0
sonicdrivein_1711,"it’ s called the, and it was made by a small child who wanted to eat everything in sight.",0.4101077914237976,0
sonicdrivein_1047,the drive-thru of the future is here.,0.1298648715019226,0
sonicdrivein_1512,the only thing i can think of is to go with the snow crab.,0.1614530384540558,0
sonicdrivein_1715,i was looking for a drink.,0.31762346625328064,0
sonicdrivein_1084,we’ re here to show you how we think.,0.2900778353214264,0
sonicdrivein_837,"when i was a kid, we had to eat this.",0.23149575293064117,0
sonicdrivein_2225,maya's the first to do this.,0.24780049920082092,0
sonicdrivein_672,this is the moment we got our first bite of cake after a long day at home.,0.06547453254461288,0
sonicdrivein_1140,"do you want to try our new sonic watermelon topping? '' i’ m sure it will be a hit!‘ don't worry, we can always get more of that sweet stuff.",0.016874436289072037,0
sonicdrivein_545,you know what? you shouldn't have a party in your home.,0.14048154652118683,0
sonicdrivein_2129,this is the first time i’ ve had a vegan burger in my life.,0.6384971737861633,1
sonicdrivein_1967,it’ s a great time of the year to celebrate your sweet tooth.,0.033196792006492615,0
sonicdrivein_2128,"if you’ re a, i don't know what to do with this.",0.5260039567947388,1
sonicdrivein_423,🤷's your turn to be the one that gets me up in a day.,0.720452070236206,1
sonicdrivein_1248,this is a snore app.,0.1372136026620865,0
sonicdrivein_302,"it's not about the job, it’ s all we can do to make sure you get what u need.",0.05226125568151474,0
sonicdrivein_690,"the red- berry, the cherry.",0.9614438414573669,1
sonicdrivein_846,"in the next 10 minutes, we’ ll be able to get a taste of what it feels like when you can do this.",0.03321036696434021,0
sonicdrivein_2103,"we can all get a, just ask your child to say the word and they’ ll be on it.",0.025796275585889816,0
sonicdrivein_1610,@ stepin to your favorite: </s> have a good time!# icecreamparty is now live on instagram and twitter so get in the mood today.,0.00019783737661782652,0
sonicdrivein_2087,this is what the i have to eat with a sandwich# food truck for 20 people.,0.5902948379516602,1
sonicdrivein_1779,"a bunch of ideas, a few laughs and some good food.",0.48781782388687134,0
sonicdrivein_1797,and i’ m # what you want to know.,0.12248989939689636,0
sonicdrivein_1772,a shark that’ s not a dog.,0.25142520666122437,0
sonicdrivein_1986,the only way to know what you want is when it comes out of your mouth.,0.25049522519111633,0
sonicdrivein_937,"it’ s time to get your i- robot ready for the holiday season! </s>
@ robofriedi is here now.",0.03924577683210373,0
sonicdrivein_1251,mrs.,0.21030232310295105,0
sonicdrivein_772,"when you get a drink order and the server says, "" i can’t give it to u because we need for this review."" so when do they think that? ⠀⠀⠀⠀⬤️😂🤣👍
#askthedriller@thedrillers pic.",0.26161912083625793,0
sonicdrivein_1796,"what do you think? i know it’ s a great choice, but what about this??#
@thespicyfoodkid the most amazing ice cream cone of all time is made with black cherry and chocolate fudge ripple.",0.005726051051169634,0
sonicdrivein_1189,"when you’ re at the deli, when it comes to # michellelelandi for a sandwich.",0.057391878217458725,0
sonicdrivein_1467,i’ m the girl who wants to be your waitress.,0.4978363513946533,0
sonicdrivein_1230,"it’ s not just a video, it's the entire thing.",0.09506156295537949,0
sonicdrivein_1612,"the first of the year is here! and we’ re excited to share our favorite, what do you think? get your fill in with us.",0.0014668816002085805,0
sonicdrivein_788,"it's not just the smell of a dog’ s breath mint, it is so much better! and we can hear your voice on our app.",0.11901230365037918,0
sonicdrivein_389,what is this? '' think cheese sandwich.,0.018541712313890457,0
sonicdrivein_1040,we all know that a #150 is just too much.,0.038758911192417145,0
sonicdrivein_1471,"when i ask my friend if they’ re going to the mall with me, and she says no.",0.5812867879867554,1
sonicdrivein_2090,"i'm not sure if this is the most likely to be on my menu, but i think it would make a great lunch.",0.016605490818619728,0
sonicdrivein_899,"when you see this, just know that it is the best thing ever.",0.37214022874832153,0
sonicdrivein_1906,we're not here to tell you what your perfect body is.,0.0967799574136734,0
sonicdrivein_1693,"be careful what you put in your fridge, it’ s a big thing to have at home! </s> and i am going on do the food prep for my party tonight.",0.012312418781220913,0
sonicdrivein_904,"in 2016, we had a contest to see who can make the most hilarious food truck parody.",0.0823097750544548,0
sonicdrivein_1024,"f you want to buy a plant-based ice cream, check out this shop! 💚💛🌱🍦🥗#plantinspired...
It is so easy for me.",0.005591974593698978,0
sonicdrivein_1461,i’ m sorry i got caught in the wrong movie! # goodreads pic.,0.08908158540725708,0
sonicdrivein_1492,"i know what you’ re thinking, but we're going to make a huge change in our menu.",0.04865419864654541,0
sonicdrivein_930,and it’ s a little bit like this.,0.13951873779296875,0
sonicdrivein_1669,"the post you made on your way to bed was a, but it got posted at the end of this video.",0.039735496044158936,0
sonicdrivein_1710,when you know that's what we are made of.,0.575922966003418,1
sonicdrivein_1970,this is what i call it! '' this is the most important thing to know about you.,0.011923333629965782,0
sonicdrivein_1613,"the only thing i could do is cry out loud and say, `` oh my god.",0.024962224066257477,0
sonicdrivein_2141,i was told i needed to be an ice cream truck.,0.1383427083492279,0
sonicdrivein_1056,every 10 minutes you get a sandwich.,0.25055351853370667,0
sonicdrivein_344,"i love you, because i am the one that always knows what to do and how it does.",0.8614848852157593,1
sonicdrivein_1101,"you know what they say, "" a little bit of everything is the best way to go.",0.01726958341896534,0
sonicdrivein_1273,me: the future of beer is here! # sonicplayoff.,0.035548582673072815,0
sonicdrivein_1224,for the first time in 2018 i’ m going to be hitting up all of these places that are still not part on my list.,0.15381892025470734,0
sonicdrivein_993,the # amazonlist has a couple of things you can buy for under five dollars! just click the link and see what’ s on your mind.,0.03088306076824665,0
sonicdrivein_543,it’ s my first bite of pizza i've had in a while.,0.6102741360664368,1
sonicdrivein_461,the first thing i did when we got home was to ask my mom for a new diaper.,0.06011180952191353,0
sonicdrivein_1962,it’ s the most ridiculous thing i have ever seen in my life.,0.2609142065048218,0
sonicdrivein_1077,"and you? :m and that’s a question we have to ask ourselves every day! it seems like everyone has their own little unicorn in the app store, so why not mine?!#youallhaveyourunicorns@thejokefactory 🤩🤪😊👌🏻🦄🙏🏽🌈😂🐾💕",0.06738921254873276,0
sonicdrivein_1442,"when you’ re hungry, just order a pizza.",0.03375514969229698,0
sonicdrivein_1098,and it says : no but i don't know if you are gonna get the shot or not.,0.06094038113951683,0
sonicdrivein_1544,you can order your own `` burger special'' for just �1.,0.07758092880249023,0
sonicdrivein_1158,we’ re here to help you choose the perfect # 10k! so we need your input.,0.020026126876473427,0
sonicdrivein_917,"we’ re all, and we just want to know what you think.",0.4133419096469879,0
sonicdrivein_1685,the black and white ones are coming! i’ m so excited for the new season of my show.,0.0703759714961052,0
sonicdrivein_1655,"when you see a picture of this and hear the word ""thrill,"" it's time to get moving!https://t.",0.20589815080165863,0
sonicdrivein_326,the # chocochip is here! get your free pack now and enjoy the delicious flavors of our latest special menu.,0.0043037403374910355,0
sonicdrivein_852,this is the # 1 story book of my life.,0.20867936313152313,0
sonicdrivein_1987,"this is the way you say `` no, i love it.",0.28149914741516113,0
sonicdrivein_524,what a good day it is to all of you who have the cheesiest morning run.,0.03887822479009628,0
sonicdrivein_555,"you know what i’ m gonna do? you up your butt and say `` let me have a good time! '' if that makes it more fun, then go for it.",0.007760051172226667,0
sonicdrivein_1218,a:'i love you.,0.07276304066181183,0
