image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,humor_score,humor
mcdonalds_switzerland_566,did you eat at a bbq in the hot summer or did they bring fried pasta from an italian restaurant? enjoy your meal with our agency! 🍴🇺🇲🍔🌮 # tehlo 🙏🏽👩‍🦰.,3,1,0.92360336,0.51809216,0.1,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0372352935373783,0
mcdonalds_switzerland_1985,"this month, whenever you see something that's so good at mcdonald& amp; company and they tell a story.",0,1,0.87830806,0.51809216,0.0,0.0,0.0,0.0,0.2736299037933349,0
mcdonalds_switzerland_203,"for you: i'm here! for the rest of your day, just open up my phone and see who/what.",2,1,0.88259137,0.51809216,0.111111111111111,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1041081845760345,0
mcdonalds_switzerland_1612,"you can take a look at the, but you have to wait for them.",0,1,0.748664,0.51809216,0.0,0.0,0.0,0.0,0.2606793940067291,0
mcdonalds_switzerland_605,so you want to see the world from a top-spin restaurant? then hit # gomoniwintu.,2,1,0.89982146,0.51809216,0.1333333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0300983730703592,0
mcdonalds_switzerland_598,we're waiting for you at the station.,2,1,0.9824163,0.51809216,0.0218360819973623,1.700541332859316e-309,1.700541332859316e-309,1.700541332859316e-309,0.6317696571350098,1
mcdonalds_switzerland_1904,"the next hero, the people of inyang.",0,1,0.87887836,0.51809216,0.0,0.0,0.0,0.0,0.7426367402076721,1
mcdonalds_switzerland_2065,"this is a new, special version of the sicilian beef sauce called ""meatballs"". once you add some extra meat to it and make them into meatballs instead.",1,1,0.9486109,0.51809216,0.037037037037037,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0065706763416528,0
mcdonalds_switzerland_655,"from the kid's birthday party to your parent festival, we give you a dinau- random gift.",2,1,0.8076904,0.51809216,0.125,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0302682295441627,0
mcdonalds_switzerland_1919,"you're probably not ready to talk about it, but we sure can help you.",1,1,0.97334844,0.51809216,0.0433236185509023,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,0.30321004986763,0
mcdonalds_switzerland_762,we're ready for your burger.,1,1,0.9661184,0.51809216,0.0148547156428667,1.65264197262509e-309,1.65264197262509e-309,1.65264197262509e-309,0.399914413690567,0
mcdonalds_switzerland_716,"this is a really big deal, but don't worry - we have got you covered! even if it means using one of our whisks.",0,1,0.968323,0.51809216,0.0,0.0,0.0,0.0,0.0262806192040443,0
mcdonalds_switzerland_1940,"s for the at-lot, but i'm happy to be your gallette!@ boniandy international institute on behalf of l’tondine# billyboycottone(@billy_boys) and good job exploring.",1,1,0.2679208,0.51809216,0.0434782608695652,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0081780450418591,0
mcdonalds_switzerland_558,"it's not about the restaurant, it is a simple concept.",1,1,0.9496141,0.51809216,0.0301194211912202,6.701793672595377e-309,6.701793672595377e-309,6.701793672595377e-309,0.8517419695854187,1
mcdonalds_switzerland_461,"thank you so much for all the extra food on your plates! i hope it's not a big resona in my home, is that right? 👍
### Questions and Answers Related to the Extract:
1.",7,1,0.75846267,0.51809216,0.2,0.0294117647058823,2.2250738585072617e-308,2.2250738585072617e-308,0.0286383870989084,0
mcdonalds_switzerland_429,"do you know what's in your muscle? if you don’t use it, the body will remember.",3,1,0.97250724,0.51809216,0.125,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2381689548492431,0
mcdonalds_switzerland_608,"oh, sorry.",0,1,0.95991844,0.51809216,0.0,0.0,0.0,0.0,0.8319329023361206,1
mcdonalds_switzerland_672,"yes, you are right! `` i know.",0,1,0.95441717,0.51809216,0.0,0.0,0.0,0.0,0.7159312963485718,1
mcdonalds_switzerland_453,my@ # experiences-try-mango.,0,1,0.5119017,0.51809216,0.0,0.0,0.0,0.0,0.2157946079969406,0
mcdonalds_switzerland_358,how many times have you used the restaurant? if it’ s … then try this app and see what your best result is! so why not share with us how much you enjoy michelin ⭐️# meatlessmonday 👏🍅.,4,1,0.9218162,0.51809216,0.1081081081081081,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0094156973063945,0
mcdonalds_switzerland_248,"it's not about the talent, it is you.",0,1,0.9145642,0.51809216,0.0,0.0,0.0,0.0,0.7574873566627502,1
mcdonalds_switzerland_1895,edge-toe.,0,1,0.6011141,0.51809216,0.0,0.0,0.0,0.0,0.4420556128025055,0
mcdonalds_switzerland_629,"zs time, you'll have to see who can run the most without seeing a clock.",1,1,0.91432697,0.51809216,0.0583448879361965,1.9473252738654987e-308,1.9473252738654987e-308,1.9473252738654987e-308,0.3588068187236786,0
mcdonalds_switzerland_16,"what do you get when u order a fridge with the dfa card? it’s vishing! 🦅 says, “dvd for everyone!” 📺
People also askWhat does fa mean in food delivery apps?
- fast and friendly.",0,1,0.8215611,0.51809216,0.0,0.0,0.0,0.0,0.8858039975166321,1
mcdonalds_switzerland_841,what's the worst thing you can do in order to not feel bad? it happens every day when we forget our love for a big hammer.,1,1,0.9761596,0.51809216,0.0384615384615384,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.6526470184326172,1
mcdonalds_switzerland_481,"it's your turn! they love you a lot, especially the smell of roasting coffee.",1,1,0.9780016,0.51809216,0.0714285714285714,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.3892484009265899,0
mcdonalds_switzerland_1942,you are now eligible for a free flight! switch to another network channel# thelostiamuffinwant!!! https://t.,3,1,0.89260906,0.51809216,0.0840700769017363,0.0300250274649058,9.353106519837445e-309,9.353106519837445e-309,0.8219321966171265,1
mcdonalds_switzerland_1962,this is the app you're most excited about! choose your flavor here and we can start playing games together in this new facebook group called cum grub.,2,1,0.9617692,0.51809216,0.074074074074074,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0395360626280307,0
mcdonalds_switzerland_902,you wanna? this is how you do:.,1,1,0.8423803,0.51809216,0.0806740174296798,1.25653953070478e-308,1.25653953070478e-308,1.25653953070478e-308,0.4392511248588562,0
mcdonalds_switzerland_31,"for those who want to get rich and fast, here are some offers you can choose from the virtual assistant.",1,1,0.9671053,0.51809216,0.05,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2169031053781509,0
mcdonalds_switzerland_478,this is a snap of our words that's changing with the times.,1,1,0.8102211,0.51809216,0.0465029288141705,1.2416694149812216e-308,1.2416694149812216e-308,1.2416694149812216e-308,0.5222686529159546,1
mcdonalds_switzerland_1995,"i’m so hungry today : mcdonald's has the biggest food festival in london, and it looks like there are lots of people celebrating with you!{:^0_} welcome to your perfect lunch.",2,1,0.9571819,0.51809216,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0049665155820548,0
mcdonalds_switzerland_367,we're not going to miss you so much if we can get a photo of your holiday in rome this year.,3,1,0.97405,0.51809216,0.1428571428571428,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0311551932245492,0
mcdonalds_switzerland_80, mysteries are always on the menu at shania's restaurant! try a la mcdonald - aslo.,2,1,0.82227147,0.51809216,0.1333333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1557656377553939,0
mcdonalds_switzerland_2052,"i’ m not the only one who misses these computer scenes, so i have filmed some more of this story.",0,1,0.9652196,0.51809216,0.0,0.0,0.0,0.0,0.0748821943998336,0
mcdonalds_switzerland_1912,"the apple of your eye, you also get all the 'fudge pop’ we make in this movie.",4,1,0.85823977,0.51809216,0.1753385451796424,1.6581001563886476e-308,1.6581001563886476e-308,1.6581001563886476e-308,0.0375238731503486,0
mcdonalds_switzerland_13,did you get your money in a different flavor this year? check out our amazing ice cream flavors for 2018! the lady at disneyland has been named after us.,0,1,0.96700615,0.51809216,0.0,0.0,0.0,0.0,0.1061209887266159,0
mcdonalds_switzerland_631,"""o'm going to have a big bite of my gannet steak, let us be hungry at the table.",1,1,0.4901606,0.51809216,0.0555555555555555,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.7313433885574341,1
mcdonalds_switzerland_736,it just came out 2019-3.,0,1,0.6725613,0.51809216,0.0,0.0,0.0,0.0,0.1677130311727523,0
mcdonalds_switzerland_693,it's time to get back into the kitchen for a delicious lunch! play with your coins in one of our many carcasses this coming weekend.,2,1,0.9741812,0.51809216,0.0799999999999999,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0130790984258055,0
mcdonalds_switzerland_725,i've got a question for you.,0,1,0.9811435,0.51809216,0.0,0.0,0.0,0.0,0.7334016561508179,1
mcdonalds_switzerland_700,"c'm the one who invented call-and-it, and i have won a competition on all of it! you can tell your friends that because me their to.",2,1,0.09986901,0.51809216,0.0769230769230769,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0576752834022045,0
mcdonalds_switzerland_646,"in the beginning, you get hungry! and then... there is no food.",0,1,0.97565633,0.51809216,0.0,0.0,0.0,0.0,0.0303461179137229,0
