image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss,caption_loss,fc_loss
mcdonalds_switzerland_59,"the' s the and delicious, fresh,!mpe!– the@ appleyle.schoc. ��",0,1,0.16095683,0.4551108,0.0,0.0,0.0,0.0,6.0,5.25,0.07666015625
mcdonalds_switzerland_2031,the new# york#m #chocolate #mte # #chocolateicious #chocolate #hottime,2,1,0.84960294,0.4551108,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.0,3.0625,0.09326171875
mcdonalds_switzerland_265,what  who the from  to the uk can get to ,3,1,0.08474363,0.4551108,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,30.875,5.71875,2.515625
mcdonalds_switzerland_178,the you ready to the delicious?? the beach screen? ,5,1,0.08403403,0.4551108,0.26691246763893595,0.10009217536460102,1.7816998627591863e-308,1.7816998627591863e-308,30.125,4.125,2.59375
mcdonalds_switzerland_181,the best smell about  can get your in! theitzerland. ,2,1,0.06058658,0.4551108,0.19885318151430437,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,29.25,4.1875,2.515625
mcdonalds_switzerland_73,we new'00-  meal- it to all clurry team teamchie  team theo® team  ,1,1,0.33200878,0.4551108,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.03125,4.1875,0.083984375
mcdonalds_switzerland_662,"i of of: than than gold. so can what one you
",3,1,0.04112208,0.4551108,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,28.875,4.03125,2.484375
mcdonalds_switzerland_691,the because you   t see it doesn doesn’t mean it’’t exist.,6,1,0.09918598,0.4551108,0.5454545454545454,0.2,2.2250738585072626e-308,2.2250738585072626e-308,27.0,1.5546875,2.546875
mcdonalds_switzerland_332,you�  you important and coming up!  your for ,1,1,0.044453572,0.4551108,0.11031211282307446,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,29.75,4.71875,2.5
mcdonalds_switzerland_251,"the with a of and, havere going for  birthday day!#",1,1,0.07767892,0.4551108,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.96875,4.09375,0.087890625
mcdonalds_switzerland_447,what are s a list something: you : out � � �,1,1,0.17541091,0.4551108,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.40625,3.578125,0.08251953125
mcdonalds_switzerland_1215,a is the the call for our1. #eggm##eggemegg #eggclubunchc ,1,1,0.43281835,0.4551108,0.08897082254631197,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,4.71875,3.890625,0.083984375
mcdonalds_switzerland_165,what  you waiter to make the future.  fewuccino! what,2,1,0.03709563,0.4551108,0.17794164509262397,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,5.4375,4.65625,0.07666015625
mcdonalds_switzerland_1219,"the up favorite flavor   is the game, burger? mac ",1,1,0.108454034,0.4551108,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.0,5.15625,0.0849609375
mcdonalds_switzerland_715,"you valentine see you you our the newubiest ice and the year!
 the,an thean the the thean the theanan the the the the thean the thean the the the thean the the",15,1,0.32423985,0.4551108,0.03125,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.96875,4.0625,0.09130859375
mcdonalds_switzerland_681,"itge yourself, and that  burger is s eve?. �#",0,1,0.07467446,0.4551108,0.0,0.0,0.0,0.0,5.5625,4.6875,0.0859375
mcdonalds_switzerland_706,the out best in the the it. ,4,1,0.05064238,0.4551108,0.2857142857142857,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,29.0,4.8125,2.421875
mcdonalds_switzerland_2006,what1ondayonalds##mkebab #mful#m #m #blue #yellowquoise #blueful#,0,1,0.6934169,0.4551108,0.0,0.0,0.0,0.0,3.5625,2.640625,0.09130859375
mcdonalds_switzerland_50,"theolulu, we 't have have to phone to but's a a beautiful! ",2,1,0.040831618,0.4551108,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.28125,3.453125,0.08154296875
mcdonalds_switzerland_1886,we you want like? we is coming around the corner!... ormes!,4,1,0.15191235,0.4551108,0.36363636363636365,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,4.75,3.828125,0.09130859375
mcdonalds_switzerland_1962,"what the  a your headphones and, # cdonalds #mdo #mday#mftheday ",1,1,0.12505114,0.4551108,0.09048374180359597,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,4.21875,3.390625,0.08251953125
mcdonalds_switzerland_31,we’ know to get up our lives with we,4,1,0.06962735,0.4551108,0.4444444444444444,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,28.125,2.96875,2.515625
mcdonalds_switzerland_129,"we,’ s time to the to try in love with. ##",5,1,0.05851514,0.4551108,0.36363636363636365,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.96875,2.1875,0.07763671875
mcdonalds_switzerland_22,"the i, i m not to be a food,'you' ",2,1,0.053322636,0.4551108,0.19885318151430437,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,29.5,3.5,2.59375
mcdonalds_switzerland_330,what  the first of you like the correct correctly ,3,1,0.13535178,0.4551108,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.65625,4.8125,0.083984375
mcdonalds_switzerland_768,aigoent? a morning? just’ s a quick help to for it,3,1,0.042769317,0.4551108,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.875,3.96875,0.09130859375
mcdonalds_switzerland_232,i bestlesey is back happy that has in your heart even it,4,1,0.038794708,0.4551108,0.3333333333333333,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,5.5625,4.6875,0.087890625
mcdonalds_switzerland_902,thecdonald's is  the best black! so�# @m__w #mortsof  ##mfriday#,2,1,0.4405008,0.4551108,0.17794164509262397,0.10009217536460102,1.7816998627591863e-308,1.7816998627591863e-308,4.71875,3.765625,0.0947265625
mcdonalds_switzerland_220,"the can, best:... the“ you the?cdonald’s??  the",3,1,0.096686795,0.4551108,0.18612544500887301,1.4495000173229606e-308,1.4495000173229606e-308,1.4495000173229606e-308,4.25,3.453125,0.080078125
mcdonalds_switzerland_2016,"what first who only     burger, macmac##macummy##",0,1,0.11242135,0.4551108,0.0,0.0,0.0,0.0,4.5625,3.671875,0.0888671875
mcdonalds_switzerland_180,"weols, know that new is the is we''t be a for we",3,1,0.038923115,0.4551108,0.25,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.4375,3.59375,0.0849609375
mcdonalds_switzerland_81,the are  things that you can can to know away �#,4,1,0.15003265,0.4551108,0.36363636363636365,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,4.5625,3.75,0.08251953125
mcdonalds_switzerland_234,you   the month of the! we’ world of! andan the the the,6,1,0.13860254,0.4551108,0.25,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,4.71875,3.9375,0.07861328125
mcdonalds_switzerland_256,i new  carpet is is the season is parisnes is an theananananan,2,1,0.048241183,0.4551108,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.75,4.84375,0.0888671875
mcdonalds_switzerland_1056,the- take to you want for up  you and your food! ,3,1,0.046329886,0.4551108,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.34375,5.5625,0.07861328125
mcdonalds_switzerland_617,when love a phonedourry and and and the to i in the it,5,1,0.04858914,0.4551108,0.23076923076923078,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.625,5.8125,0.08251953125
mcdonalds_switzerland_360,we  you’ have’ to i’t worry down you knowm not you. ,2,1,0.04886077,0.4551108,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.03125,3.28125,0.07470703125
mcdonalds_switzerland_859,you you ready? ?k-the-go? ketchup ketchup: ketchup-on-over-... etchup-#k  #####aa,2,1,0.54370886,0.4551108,0.08897082254631197,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,4.3125,3.546875,0.07763671875
mcdonalds_switzerland_1196,"in,  than.. ",0,1,0.61899847,0.4551108,0.0,0.0,0.0,0.0,6.5,5.59375,0.09130859375
mcdonalds_switzerland_868,"the your favorite!  or, small tasty!! ",1,1,0.3230916,0.4551108,0.10108844328543891,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,5.375,4.59375,0.07666015625
mcdonalds_switzerland_655,"a you think, we  here to you..� ",3,1,0.17183308,0.4551108,0.2791881675133095,1.4495000173229606e-308,1.4495000173229606e-308,1.4495000173229606e-308,4.125,3.3125,0.08154296875
mcdonalds_switzerland_1168,the you want to get?? � # ven # kok itzie#・・ ,1,1,0.45801732,0.4551108,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.15625,4.28125,0.087890625
mcdonalds_switzerland_19,we about make a good lunch bbq in �🇭 🇉�,1,1,0.2277442,0.4551108,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,28.875,3.734375,2.515625
mcdonalds_switzerland_172,"you,   it ice for but you if ",2,1,0.043029804,0.4551108,0.21470779802151024,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,30.375,4.71875,2.5625
mcdonalds_switzerland_2025,the united: @ maldmcdonald ## sure reservation for## ## the# mailand#####,0,1,0.4008246,0.4551108,0.0,0.0,0.0,0.0,4.6875,3.78125,0.0888671875
mcdonalds_switzerland_169,do favorite is the important a by. it#,1,1,0.054397017,0.4551108,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,30.0,5.28125,2.46875
mcdonalds_switzerland_480,"i you’ need to little laugh,�️� ",1,1,0.036191,0.4551108,0.10108844328543891,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,4.15625,3.375,0.07763671875
mcdonalds_switzerland_222,we>. the re see the in the end in ,3,1,0.123427264,0.4551108,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,29.75,4.6875,2.515625
mcdonalds_switzerland_54,"we of can to tocdonivery, andn a! ",0,1,0.15942901,0.4551108,0.0,0.0,0.0,0.0,4.90625,4.09375,0.08251953125
mcdonalds_switzerland_746,when is do you like? the best who love the what,4,1,0.112395376,0.4551108,0.2727272727272727,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.8125,4.0625,0.07470703125
mcdonalds_switzerland_118,you first thing that the life is the  s been to theaaaaaaaa,3,1,0.04260826,0.4551108,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,28.125,4.09375,2.40625
mcdonalds_switzerland_1904,the to the support work and! # allday# etotm your#mpost@  ,1,1,0.19694728,0.4551108,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.5625,4.71875,0.0859375
mcdonalds_switzerland_528,"a do s your your menu?  tuned for 
 aps     #snipesxm #snnotsn #snbusiness  alligdifference 
#mipesxm ich ",0,1,0.14308101,0.4551108,0.0,0.0,0.0,0.0,4.96875,4.125,0.083984375
mcdonalds_switzerland_676,a knows a.  is is do you? ,3,1,0.088254444,0.4551108,0.24767939992862334,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,4.6875,3.734375,0.095703125
mcdonalds_switzerland_793,"#,,? next day? the a burgerae?? ",3,1,0.16749367,0.4551108,0.21729910425353913,9.670131127031886e-309,9.670131127031886e-309,9.670131127031886e-309,30.25,5.1875,2.5
mcdonalds_switzerland_596,we to the the best best list fries in you existed. ,3,1,0.026587903,0.4551108,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.4375,4.59375,0.0849609375
mcdonalds_switzerland_1934,we idea the? day time? a?... cdonalds##mdo #mporn ,0,1,0.12813963,0.4551108,0.0,0.0,0.0,0.0,3.828125,2.953125,0.087890625
mcdonalds_switzerland_163,"i  is my' day i bed asleep, i",3,1,0.17963062,0.4551108,0.11031211282307446,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,27.375,4.59375,2.28125
mcdonalds_switzerland_2026,today first# york#maldodcdonald'mofchallenge# #m ,0,1,0.47415495,0.4551108,0.0,0.0,0.0,0.0,4.6875,3.75,0.09326171875
mcdonalds_switzerland_45,weiss cheese  is the  101    ,0,1,0.48458147,0.4551108,0.0,0.0,0.0,0.0,30.375,5.84375,2.453125
mcdonalds_switzerland_205,you the day do you on  into dip?  ,1,1,0.034020845,0.4551108,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.21875,4.40625,0.080078125
mcdonalds_switzerland_90,the like you# inci  oda what to find you best delicious clothesines in ,4,1,0.046308134,0.4551108,0.30769230769230765,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,6.0,5.21875,0.07861328125
mcdonalds_switzerland_625,"the, good girl thing! if to thecdonald  s is it�#",1,1,0.0749965,0.4551108,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.6875,3.828125,0.0859375
mcdonalds_switzerland_628,"the you’ tocdonald’ s  of a burger,  the the theananan",2,1,0.12620106,0.4551108,0.2,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,28.0,3.015625,2.5
mcdonalds_switzerland_262,the are you think? the  bitdo? little? ,1,1,0.10290041,0.4551108,0.10735389901075512,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,4.8125,3.984375,0.08154296875
mcdonalds_switzerland_168,the  this best flag'1ora is the to be us that. it,4,1,0.052778866,0.4551108,0.2727272727272727,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,29.5,4.1875,2.53125
mcdonalds_switzerland_654,you best time of ready the you.  is? ,1,1,0.03166475,0.4551108,0.11031211282307446,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,30.0,4.96875,2.5
mcdonalds_switzerland_60,"i the on, we m be a the orders for soon""mab_ i​",2,1,0.098129734,0.4551108,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.1875,4.34375,0.0849609375
mcdonalds_switzerland_732,"i on, you guys know that i do is ",3,1,0.10471484,0.4551108,0.3333333333333333,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,29.125,3.90625,2.53125
mcdonalds_switzerland_173,what one is you be? the? ,1,1,0.067541875,0.4551108,0.141080287481769,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,3.71875,2.890625,0.08251953125
mcdonalds_switzerland_153,the day' it really who the end# angel?comiss?? we,3,1,0.10188521,0.4551108,0.2222222222222222,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.15625,5.34375,0.08154296875
mcdonalds_switzerland_52,the turnick 0  burger the! the menu!! a,2,1,0.4568428,0.4551108,0.11031211282307446,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,5.9375,5.09375,0.0849609375
mcdonalds_switzerland_395,aond be what you are pizzadourry is isout is is?  # mcusa m ,0,1,0.12933482,0.4551108,0.0,0.0,0.0,0.0,5.71875,4.875,0.0849609375
mcdonalds_switzerland_1209,"you is full, but a to to thing # day #treateeserryakday#mcdonalds ",1,1,0.20113064,0.4551108,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.78125,4.03125,0.07470703125
mcdonalds_switzerland_248,a if simple with be a own food from a . ,4,1,0.110237285,0.4551108,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.0625,5.1875,0.0859375
mcdonalds_switzerland_1948,c one is you looking to? </ cdonalds## mdo #mie#foodftheday ,1,1,0.5866882,0.4551108,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.875,2.96875,0.09033203125
mcdonalds_switzerland_1132,"the new, with a food! and the"" mushi muel    you like? ",2,1,0.1525362,0.4551108,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.46875,4.65625,0.08154296875
mcdonalds_switzerland_203,you most thing of get from you  a order from  ,3,1,0.056826856,0.4551108,0.3,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,28.875,4.5,2.4375
mcdonalds_switzerland_16,"we i m une sandwich de et  but'il vous plaît. """,1,1,0.5569142,0.4551108,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,29.25,3.734375,2.546875
mcdonalds_switzerland_7,today the on and m be a through the new delicious and where i,1,1,0.037431322,0.4551108,0.07142857142857141,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,29.5,4.3125,2.53125
mcdonalds_switzerland_714,"the, to we can see see the!",1,1,0.09578142,0.4551108,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.625,3.6875,0.0947265625
mcdonalds_switzerland_716,a us what what one do you taste buds dance? ,2,1,0.08876262,0.4551108,0.2,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,4.34375,3.421875,0.09326171875
mcdonalds_switzerland_2020,the ## coolificent##magnet #friesmac #burger  #m ushuggets #mm,0,1,0.46899474,0.4551108,0.0,0.0,0.0,0.0,4.4375,3.71875,0.07177734375
mcdonalds_switzerland_1037,"what, you a every we together!  #",0,1,0.07233155,0.4551108,0.0,0.0,0.0,0.0,5.6875,4.875,0.080078125
mcdonalds_switzerland_1985,i’t forget to check your password for!...... springfor #timemitertime #springimb ,3,1,0.82114315,0.4551108,0.27145122541078787,0.10053749089288437,2.0133300850710214e-308,2.0133300850710214e-308,4.28125,3.40625,0.087890625
mcdonalds_switzerland_683,we loe!! ’ t be day be a day“ imming) day day? ,6,1,0.16562957,0.4551108,0.3333333333333333,0.18181818181818182,0.10000000000000002,2.2250738585072626e-308,5.46875,4.65625,0.08154296875
mcdonalds_switzerland_419,the favorite is the in theays!  dos your? # m #mday ,0,1,0.17827272,0.4551108,0.0,0.0,0.0,0.0,28.625,3.65625,2.5
mcdonalds_switzerland_828,the   of with you!! the if the! we# theforceth#ildyou#,3,1,0.091649145,0.4551108,0.17794164509262397,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,28.75,3.90625,2.484375
mcdonalds_switzerland_645,a do s your favorite food cheese theory?  � ,2,1,0.619961,0.4551108,0.2222222222222222,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,5.0625,4.25,0.08154296875
mcdonalds_switzerland_411,the iss the for the??'am! # aturdayays #sivalsusason ,3,1,0.33525658,0.4551108,0.17182231969774306,1.5292694074701025e-308,1.5292694074701025e-308,1.5292694074701025e-308,4.09375,3.25,0.083984375
mcdonalds_switzerland_1882,you’s the  ear of make!...  ,1,1,0.44418982,0.4551108,0.13406400920712788,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,5.375,4.5,0.0859375
mcdonalds_switzerland_122,the   day day. day. ,0,1,0.45283943,0.4551108,0.0,0.0,0.0,0.0,29.125,4.21875,2.484375
mcdonalds_switzerland_2039,you1ovember�v day##n up##ramami #salfruit#sal #food  ,0,1,0.61565197,0.4551108,0.0,0.0,0.0,0.0,5.0,4.1875,0.08251953125
mcdonalds_switzerland_677,a time to you  ll be up in a on your teeth and ,4,1,0.07751415,0.4551108,0.30769230769230765,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,5.4375,4.5625,0.0888671875
mcdonalds_switzerland_1138,"the on the horizon: the., the, �",3,1,0.54848254,0.4551108,0.2857142857142857,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,6.0,5.15625,0.0859375
mcdonalds_switzerland_6,the  of have it  the  them.�.,2,1,0.07906289,0.4551108,0.10108844328543891,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,4.5625,3.78125,0.07861328125
mcdonalds_switzerland_672,"we fries you, fries! the but, we is. ",1,1,0.07130049,0.4551108,0.11031211282307446,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,7.3125,6.46875,0.0849609375
mcdonalds_switzerland_236,iurence ismmonald’s   up the favorite with the! ,1,1,0.11206496,0.4551108,0.10735389901075512,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,4.96875,4.0625,0.09033203125
mcdonalds_switzerland_858,the  most way that can looking at was making ice wingscduggets. ,2,1,0.044438668,0.4551108,0.18181818181818182,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,4.3125,3.484375,0.083984375
mcdonalds_switzerland_1197,"i love you! but, fries, fries, i, love love.. them #",5,1,0.3715377,0.4551108,0.36363636363636365,0.2,2.2250738585072626e-308,2.2250738585072626e-308,4.84375,3.953125,0.0888671875
mcdonalds_switzerland_1203,the fries the for and we  say to � �,2,1,0.080593854,0.4551108,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.84375,5.03125,0.08154296875
mcdonalds_switzerland_2032,the1school#newdays#school #schooltime you#school �#,0,1,0.7383153,0.4551108,0.0,0.0,0.0,0.0,5.25,4.4375,0.08154296875
mcdonalds_switzerland_230,"you can, best of you you you onedo do your? ",4,1,0.057464123,0.4551108,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.09375,4.3125,0.07763671875
mcdonalds_switzerland_712,"the, surprise! the are me day!iest! you",1,1,0.109045744,0.4551108,0.12383969996431167,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,29.875,6.125,2.375
mcdonalds_switzerland_713,"the morning! the, the# cuplevisedew! we about you? acdonivery? ",1,1,0.0728823,0.4551108,0.08897082254631197,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,4.65625,3.8125,0.083984375
mcdonalds_switzerland_364,the you like the two?  the people will!  ,1,1,0.19964267,0.4551108,0.11031211282307446,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,5.625,4.78125,0.0859375
mcdonalds_switzerland_1591,"we your, keep, rolling! # queenair ply #mcflurryore#mccdonalds #mtime#m ",0,1,0.5324572,0.4551108,0.0,0.0,0.0,0.0,4.15625,3.328125,0.08251953125
mcdonalds_switzerland_794,"you you you , then for for he",0,1,0.0916625,0.4551108,0.0,0.0,0.0,0.0,29.0,4.59375,2.4375
mcdonalds_switzerland_242,what  me a? and know it!... ,0,1,0.21217148,0.4551108,0.0,0.0,0.0,0.0,3.875,3.109375,0.07666015625
mcdonalds_switzerland_448,we you ready for�?   know in the comments!��️ ,4,1,0.06375534,0.4551108,0.3436446393954861,0.1963683653688492,0.11454821313182872,1.5292694074701025e-308,3.875,3.015625,0.0859375
mcdonalds_switzerland_481,you new of!  in the then up in a beautiful�  ,4,1,0.049810786,0.4551108,0.27145122541078787,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,5.1875,4.375,0.08251953125
mcdonalds_switzerland_735,we: the perfect night: make1 theovember of love night-””  acdonivery!  the,4,1,0.19435337,0.4551108,0.2727272727272727,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,30.0,4.53125,2.546875
mcdonalds_switzerland_721,the  i  what we can me a10! the night!,1,1,0.09857691,0.4551108,0.08897082254631197,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,28.5,4.21875,2.421875
mcdonalds_switzerland_904,"the  are like??"" "" anna,eca   the@0 years9-- 1019.",0,1,0.08172682,0.4551108,0.0,0.0,0.0,0.0,29.0,4.0625,2.5
mcdonalds_switzerland_457,you  who is' t know your food with it�#,1,1,0.062017508,0.4551108,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.6875,3.96875,0.0732421875
mcdonalds_switzerland_1656,"theratulations toians you have proud to you!! ��
��# wewin �",2,1,0.20959203,0.4551108,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.8125,3.828125,0.09716796875
mcdonalds_switzerland_769,we for! we you is not without a!! ,1,1,0.2628976,0.4551108,0.11031211282307446,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,30.125,5.84375,2.421875
mcdonalds_switzerland_748,the the  know have have to in we,1,1,0.13161406,0.4551108,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.625,3.8125,0.080078125
mcdonalds_switzerland_69,the the one you is?  ifated! you' like good! ,1,1,0.04562799,0.4551108,0.08897082254631197,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,28.875,5.28125,2.359375
mcdonalds_switzerland_673,� at i did do with you have to in! ,1,1,0.03519048,0.4551108,0.09048374180359597,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,5.5,4.625,0.0888671875
mcdonalds_switzerland_693,you is this  meal fromoff from from celebrate your warm and we,1,1,0.04296784,0.4551108,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.25,3.5,0.07666015625
