image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss
sonicdrivein_1039,"i i’,, we mean a. �  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",2,1,0.667125,0.3694944,0.04000000000000001,0.020408163265306117,2.2250738585072626e-308,2.2250738585072626e-308,3.671875
sonicdrivein_363,the  re got a new of you. we the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,2,1,0.57131845,0.3694944,0.036363636363636355,0.018518518518518517,2.2250738585072626e-308,2.2250738585072626e-308,3.90625
sonicdrivein_2080,the for the food who. be a sticks juice. your..  to theade.learning.com. follow your project the the the the the the the the the the the the the the the the the the the the the the the the the the the,3,1,0.42103484,0.3694944,0.07142857142857141,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.75
sonicdrivein_741,"the may to2 illy! �🎳🥳� the the favorite munchos treats treats this the  thruthru this o® is back favorite trademark of orelez foods,,, with license from "" the the the the the the the the the the the the the the the",26,1,0.12975061,0.3694944,0.14285714285714285,0.024390243902439022,2.2250738585072626e-308,2.2250738585072626e-308,3.75
sonicdrivein_1286,"i’ re going fans of the,, we  us. @077772 order a102 off off.0 4. of potato. day long.03.   the the the the the the the the the the the the the the the the",4,1,0.13614208,0.3694944,0.08823529411764706,0.030303030303030304,2.2250738585072626e-308,2.2250738585072626e-308,4.34375
sonicdrivein_1226,"when,, 2020, we us# are for for the tweet about your day project review ideas a# seniordriveestal  win’ win a awesome time seats! a a free$ 0000 gift car!!!, you you’ by the person store, ",8,1,0.084871754,0.3694944,0.08155760202096866,1.0585848479464793e-308,1.0585848479464793e-308,1.0585848479464793e-308,4.75
sonicdrivein_428,we is we could you there have coming to do a first easier of better?- the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,5,1,0.15069824,0.3694944,0.07017543859649124,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.765625
sonicdrivein_2090,i you later? 8 ight night!# phonemoviesens #   at 6:  it’ a in be had at!  the the the the the the the the the the the the the the the the the the the the,4,1,0.26223758,0.3694944,0.11111111111111109,0.028571428571428577,2.2250738585072626e-308,2.2250738585072626e-308,4.125
sonicdrivein_859,"the guys u the! we you’ in the sonic market, we we be it the the? �� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",44,1,0.6211185,0.3694944,0.09433962264150944,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.40625
sonicdrivein_1864,"it foodfriendly- time  100% of dog, dogs for no- toppings.  $.  year,!..s best the the the the the the the the the the the the the the the the the the the the",2,1,0.37785482,0.3694944,0.060606060606060615,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.0625
sonicdrivein_1751,"f is, we  to of-time tickets! the  of your of!&- chicken!-fri ur and and3/ friday to 
this course parts more value.
  of least price.
 let  on ordering.
 a for the with a other offers.
 you for",16,1,0.029391201,0.3694944,0.23587303433269077,0.034658894840721904,1.3495755153097447e-308,1.3495755153097447e-308,4.8125
sonicdrivein_1380,when’ have out you best  if of the  people guys will win your contest  gold prize for. ’ it be? �� the the the the the the the the the the the the the the the the the the the the the the the the the the the the,33,1,0.15793145,0.3694944,0.12244897959183675,0.02083333333333333,2.2250738585072626e-308,2.2250738585072626e-308,4.5
sonicdrivein_1717,"the   on week, you  to ofem with   more of your order and  one get one free offer chicken.. 
what the parts better quality.
  of least price.
 note  code ordering.
 available for the with any other offers.
 you for more.
",18,1,0.024524307,0.3694944,0.24796916724381757,0.08982164881587197,0.06149950729735382,0.03160391347225125,4.75
sonicdrivein_2186,"the a little something, sofevilgingude. the#momdolldogday.!   ! the support! @.dald! ’t forget to the the the the the the the the the the the the the the the the the",22,1,0.27855545,0.3694944,0.13333333333333333,0.034482758620689655,2.2250738585072626e-308,2.2250738585072626e-308,4.46875
sonicdrivein_1605,we is the we when you cream is ice pops a.   the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,5,1,0.7148665,0.3694944,0.07272727272727272,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.5
sonicdrivein_1545,"we sure reservation.ch, this, fun style! </    �  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",0,1,0.49262276,0.3694944,0.0,0.0,0.0,0.0,6.5625
sonicdrivein_807,"the the for twittertok,, instagram in to our the to steps- your firstom we� � the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",45,1,0.3501292,0.3694944,0.07407407407407407,0.018867924528301883,2.2250738585072626e-308,2.2250738585072626e-308,5.0
sonicdrivein_648,"weini ��- price,  chicken the.  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",44,1,0.72867566,0.3694944,0.020408163265306117,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,7.21875
sonicdrivein_972,"mom your what you like feel about andaren, i</ am  @ dayday##mporn  the the the the the the the the the the the the the the the the the the the the the the the the the the the the",1,1,0.5686089,0.3694944,0.025,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.125
sonicdrivein_1174,this the is theball are the new  ice!  with your iceodeon™™ and! you get your  halloween!! menu! �� the the the the the the the the the the the the the the the the the the the the the,25,1,0.43239123,0.3694944,0.07692307692307693,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.78125
sonicdrivein_1442,"the’ t eat, the you thinks. we make sure and if is is me you by  @00% of pizza cream company in the the the the the the the the the the the the the the the the the the the the the the the the the the the",34,1,0.11086234,0.3694944,0.12244897959183675,0.02083333333333333,2.2250738585072626e-308,2.2250738585072626e-308,3.546875
sonicdrivein_1901,"it new time to the are the: ))0 1 free  milk free,, chicken,  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",39,1,0.461562,0.3694944,0.061224489795918366,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.1875
sonicdrivein_1128,the’ you you kids shopizes with us dog and and a. we�� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,42,1,0.68022865,0.3694944,0.03773584905660377,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.28125
sonicdrivein_1001,"you, people, so day them,, but�  it app to to help out what ideal. 🤍  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",4,1,0.22839662,0.3694944,0.06,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.03125
sonicdrivein_1598,it many is these socks? the? to a# acoooenter! they for the! a hot!  like a! a cup!# the the the the the the the the the the the the the the the the the the the,6,1,0.36926684,0.3694944,0.16216216216216217,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.6875
sonicdrivein_463,"thely is new year, we by the the. we the new edition sonic tumbler. now. ics...com.. sonictbler.#sonnightinks #sonyeardrinktum.
 the the the the the the the",16,1,0.26231366,0.3694944,0.32,0.041666666666666664,2.2250738585072626e-308,2.2250738585072626e-308,4.4375
sonicdrivein_1754,when up for at a10 minutes off on and the long.   to! they com’!�🍁️  season included!  on are!  be combined with other add.  ends only17/11/19.  stores. locationsins. supplies,7,1,0.05691689,0.3694944,0.16878129678818407,0.07501390968363734,0.05193270670405664,0.027005007486109456,4.375
sonicdrivein_1530,"the you kids is up, i ice is are a� #  can as to mind... a taste�-. up a the the the the the the the the the the the the the the the the the the the the the the the the the the the",33,1,0.31581908,0.3694944,0.13043478260869565,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.0
sonicdrivein_618,the did would you seen? the? summer?� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,1,1,0.56246895,0.3694944,0.018181818181818177,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.0625
sonicdrivein_1911,"the is s coming,, the’re here the it  haul. we up with with a“00 hot cheese sandwich day! the’  bring  you the the the the the the the the the the the the the the the the the the the the the the",30,1,0.09721041,0.3694944,0.13953488372093023,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.28125
sonicdrivein_1195,i you for the friends employees who  have you all a great day year! �  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,6,1,0.4674722,0.3694944,0.1153846153846154,0.0196078431372549,2.2250738585072626e-308,2.2250738585072626e-308,3.171875
sonicdrivein_1199,the was s a one way i in my head right i��‍� �� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,2,1,0.61714005,0.3694944,0.03846153846153846,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.765625
sonicdrivein_1801,when is we your  more in your life. �  to to the bowls a taste#-- ice-! yogurt. aade.  have  you.  free included.  on are.  be eaten with any add.  ends only1/2/29.  locations,10,1,0.061227206,0.3694944,0.15644600240114778,0.02018658095498681,1.3924156408430334e-308,1.3924156408430334e-308,4.625
sonicdrivein_1094,we you think out what best words in  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,50,1,0.672359,0.3694944,0.05357142857142857,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.875
sonicdrivein_1900,"the’ s a been to have able and a friends-. but i when when just me friends b with let you back with of day with us#0% off dogs.#
 b# cornndogs #cornfriendsday #cornff ",8,1,0.03767557,0.3694944,0.2121212121212121,0.03125,2.2250738585072626e-308,2.2250738585072626e-308,3.90625
sonicdrivein_1918,this   we  your family will get to to the.  pizzaurgers and  $5 cents..  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,2,1,0.3060115,0.3694944,0.047619047619047616,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.21875
sonicdrivein_1016,i birthday’s day! i all one out’ a little from a’ you! just�� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,2,1,0.4589839,0.3694944,0.03921568627450981,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.359375
sonicdrivein_326,the  cola***** to the   to the of forgin.com for get your now   the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,3,1,0.6551838,0.3694944,0.06818181818181818,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.0625
sonicdrivein_1791,"the things of a taco sandwich two whole. of fun.   are made302 the. the cream... and we. 

i included in
 ons are.
 be combined with other add.
 ends only17/07/29.  locations locations",8,1,0.05531409,0.3694944,0.14913061301920497,0.05778811254494194,0.0398538707206496,0.02063861162319355,4.53125
sonicdrivein_1063,a hungry today ’ s a list’ pick’arella toing on the through through the day. �💯� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,37,1,0.27654898,0.3694944,0.08695652173913045,0.04444444444444445,0.02272727272727273,2.2250738585072626e-308,4.0625
sonicdrivein_820,i is the day� first day of� of the a tickets keys vibes!  swag!  to to sonicic...com# get up head  the the the the the the the the the the the the the the the the the the the the,28,1,0.39049745,0.3694944,0.175,0.025641025641025644,2.2250738585072626e-308,2.2250738585072626e-308,4.1875
sonicdrivein_883,"i we kids, for but we one#0 be choose? �  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",2,1,0.5162458,0.3694944,0.03773584905660377,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.984375
sonicdrivein_1109,this  what  your burger cart so we next is to make your favor. so the to app button to the'discount discount. �  the the the the the the the the the the the the the the the the the,25,1,0.05183416,0.3694944,0.20512820512820512,0.026315789473684213,2.2250738585072626e-308,2.2250738585072626e-308,4.65625
sonicdrivein_1425,the pillar own with a -thru.!  you ready? just? � �  # t_   the the the the the the the the the the the the the the the the the the the the the the the the,27,1,0.5181641,0.3694944,0.08108108108108107,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.4375
sonicdrivein_1831,the have ve get it simple and sweet.  new -   coffee.  best deal.  by the the3-4 p. we’re open� off.  the the the the the the the the the the the the the the the the the the the,26,1,0.062255163,0.3694944,0.15384615384615385,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.703125
sonicdrivein_1667,"you you rolls is is’t the thing,, it' now!  in the' this get the new ice! delicious, delicious,,� �  the the the the the the the the the the the the the the the the the the the the the the the the the",1,1,0.17311798,0.3694944,0.02272727272727273,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.78125
sonicdrivein_1230,you a best:! s ball!! ’!. �🍃� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,39,1,0.6594467,0.3694944,0.021739130434782608,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.8125
sonicdrivein_532,"whenle teetho with for the and and the first  to the mall-thru.  dogs  is open open! a for treats, and more the the the the the the the the the the the the the the the the the the the the the the",34,1,0.107644476,0.3694944,0.1627906976744186,0.023809523809523808,2.2250738585072626e-308,2.2250738585072626e-308,4.71875
sonicdrivein_1792,"what, i’ to the the for a # 0.. but you re not.  # boom#boo  #foodeseburger #burger aco #foodt #teambox  the the the the",7,1,0.13677159,0.3694944,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.0625
sonicdrivein_489,the he  a a the new- their own. � </ jack  2!! 7:8pm on fox@ foxounttv  the the the the the the the the the the the the the the the the the the the,4,1,0.6942179,0.3694944,0.08571428571428572,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.5625
sonicdrivein_1652,"the the phone and i in the car, and’ s the for get surf  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",48,1,0.52583855,0.3694944,0.03508771929824561,0.01785714285714285,2.2250738585072626e-308,2.2250738585072626e-308,4.71875
sonicdrivein_2042,"� what abouts your better-held coffee can and?  of,! # shine everyp    the the the the the the the the the the the the the the the the the the the",0,1,0.47517768,0.3694944,0.0,0.0,0.0,0.0,5.21875
sonicdrivein_1838,"this11idsare# a! the!-!!  you’re not, you a now the!! ��# the the the the the the the the the the the the the the the the the the the the the the the the the the the the",0,1,0.72956836,0.3694944,0.0,0.0,0.0,0.0,5.71875
sonicdrivein_1693,"be’ need’ t need this in this., you  you’ your, cream  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",2,1,0.4771775,0.3694944,0.03921568627450981,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.4375
sonicdrivein_1073,i  s the ’fest.ing.  favorite sauce been of words to. �️ #  onday  the the the the the the the the the the the the the the the the the the the the the the the the the the the the,1,1,0.37158117,0.3694944,0.024390243902439022,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.125
sonicdrivein_1896,the' t forget your for line kitchen. we is the best place of the-&0 in10! chicken!  and your of! the@ to the the the the the the the the the the the the the the the the the the the the the the the the the the the the,31,1,0.30154604,0.3694944,0.08163265306122448,0.02083333333333333,2.2250738585072626e-308,2.2250738585072626e-308,4.3125
sonicdrivein_1661,"i’ s not best, you’’t wait talking.. so” akeancon   �  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",31,1,0.5050368,0.3694944,0.024390243902439022,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.625
sonicdrivein_478,"when, i. i#020 is the  the. well.  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",0,1,0.6972597,0.3694944,0.0,0.0,0.0,0.0,3.828125
sonicdrivein_1471,when the the time night snacks and noise the are the and me the of moment of  you for your me! the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,48,1,0.24055092,0.3694944,0.10526315789473682,0.01785714285714285,2.2250738585072626e-308,2.2250738585072626e-308,4.9375
sonicdrivein_1711,it one of are be be with the on???  your taste now get one free offer chicken chicken! friday &/   out.  the the the the the the the the the the the the the the the the the the the the,5,1,0.15035659,0.3694944,0.12195121951219512,0.05000000000000001,0.025641025641025644,2.2250738585072626e-308,6.15625
sonicdrivein_1833,the a dog in your mouth is. �� you long. we a� off onurgers and with our100% real grass. ty cheese. breakfast#food�##food day #food� -useron-urgers#   day included.  toon available ,8,1,0.039070897,0.3694944,0.11304081050191356,0.03345085208730094,0.017344886267489378,1.04202863133945e-308,4.25
sonicdrivein_1241,the out out products!  in with your friends friends of of your some game game-a game our friends! family! �� the the the the the the the the the the the the the the the the the the the the the the the the the the the the,8,1,0.30053928,0.3694944,0.10416666666666666,0.042553191489361694,0.021739130434782608,2.2250738585072626e-308,4.625
sonicdrivein_1021,"the� i� the back you dogs to to truck to to for! the store world!�️� the free inin-kids-! experience! your sonic!, truck toy!!!�’s free  of' say sure the  of fun! a.  now 11 ",12,1,0.09454348,0.3694944,0.12261725953122815,1.500578523316049e-308,1.500578523316049e-308,1.500578523316049e-308,4.90625
sonicdrivein_1168,the turn is been  to tell. i is your first purchase? � �� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,3,1,0.5615996,0.3694944,0.0576923076923077,0.0196078431372549,2.2250738585072626e-308,2.2250738585072626e-308,3.578125
sonicdrivein_1145,"a,,�  i favorite to treat is are here! go a littleful� alert your day. adding our free halloween ofache kit!  your picsly with    the comment! �️  the the the the the the the the the the",7,1,0.048119478,0.3694944,0.19444444444444445,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.75
sonicdrivein_1868,"the know you sauce but say  `` i yeah,  in as’s a of tomato#00- tomato tomato.. tomato tomato. it the up a cheese the the the the the the the the the the the the the the the the the the the",4,1,0.32902676,0.3694944,0.07142857142857141,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.8125
sonicdrivein_2089,the’s not dog dog and! it dogspack hot- are  dogs dogs  are on $. day long! just the the the the the the the the the the the the the the the the the the the the the the the the the the the the,5,1,0.44079828,0.3694944,0.06666666666666667,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.59375
sonicdrivein_482,i i ice truck’ t ready same thing i’s going out the and i a own essentials now theny!ons.com!�� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,31,1,0.3373551,0.3694944,0.0625,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.5625
sonicdrivein_1532,"a you’ s a small, a coffee pie pie or a in your coffee,, i’s a305 million of to say you day the the the the the the the the the the the the the the the the the the the the the the the the the the the the",5,1,0.28162122,0.3694944,0.10000000000000002,0.020408163265306117,2.2250738585072626e-308,2.2250738585072626e-308,4.0
sonicdrivein_1618,"whenaches the health the quick,-.... forie a.   one is is.   it’ t miss to check the@ sonicers on on  new knight slush  the.


 is:caps, slushus. transformers. size transformers. the last knight only",10,1,0.042134978,0.3694944,0.14307292555362947,0.05907527248665992,0.030522224118107618,0.015787357302469458,5.53125
sonicdrivein_918,"ilines the kid-in for, see your stuff  i�  # ofhe   # allin # @sonirl  be your best! ’ even some with our channel! �  the the the the the the",10,1,0.145962,0.3694944,0.13333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.21875
sonicdrivein_977,it your contest of you things a and more you can re get have full and just only of the s  with.ies ��� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,34,1,0.23111473,0.3694944,0.05660377358490567,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.5
sonicdrivein_1637,it the shoes up and you don re not to a of whale cream!ob! i�� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,1,1,0.38027576,0.3694944,0.018867924528301883,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.34375
sonicdrivein_1853,"this, how much look it, this  ll never a money nom the this sonic new sonic , chicken sandwich.  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",33,1,0.46242568,0.3694944,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.71875
