image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,humor_score,humor
sonicdrivein_316,"there’ s a new, in the freezer at this time 👍🏽# fannyfranzoi<|endoftext|>This is an old revision of our page.",1,1,0.920772,0.43015665,0.0526315789473684,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2875166535377502,0
sonicdrivein_486,his shirt is just like my.,0,1,0.9110398,0.43015665,0.0,0.0,0.0,0.0,0.6011014580726624,1
sonicdrivein_1566,i'm not you to the summer season.,1,1,0.07804732,0.43015665,0.0342358623488251,5.33241256350767e-309,5.33241256350767e-309,5.33241256350767e-309,0.6571942567825317,1
sonicdrivein_478,"what if the you who to this, i know how bad an ip can be# smilingdepressant.",1,1,0.072259374,0.43015665,0.0625,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.3168408274650574,0
sonicdrivein_344,she's got a ton of tricks to get you in sneakers 🙁 → �� imagine walking into your boot leg training program.,2,1,0.9013181,0.43015665,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.292794793844223,0
sonicdrivein_1367,it's time for the summer holiday.,1,1,0.9782396,0.43015665,0.0225558805394354,3.01131000863463e-309,3.01131000863463e-309,3.01131000863463e-309,0.2924697399139404,0
sonicdrivein_1778,"im'm not sure about the rest of this summer, but i can hear it from a guy who’ s broke.",1,1,0.9337975,0.43015665,0.0409365376538991,1.8217363958297824e-308,1.8217363958297824e-308,1.8217363958297824e-308,0.2778798937797546,0
sonicdrivein_1138,i'm making some of for you.,1,1,0.17635503,0.43015665,0.0042602555344178,5.68762993211647e-310,5.68762993211647e-310,5.68762993211647e-310,0.2430199384689331,0
sonicdrivein_204,"we’ re here to eat it, not our icu.",0,1,0.95259154,0.43015665,0.0,0.0,0.0,0.0,0.3803532719612121,0
sonicdrivein_2181,is the best dog food available now? it’ s us.,0,1,0.8207512,0.43015665,0.0,0.0,0.0,0.0,0.2673630714416504,0
sonicdrivein_1623,"no one i could have a little bit of pie on your muffin but mom and dad, they always make it better.",3,1,0.40611932,0.43015665,0.1303040504002205,2.1261983321563865e-308,2.1261983321563865e-308,2.1261983321563865e-308,0.0918112844228744,0
sonicdrivein_791,"we, we need to eat all the uin.",0,1,0.48347571,0.43015665,0.0,0.0,0.0,0.0,0.6426950097084045,1
sonicdrivein_1471,# winterkill 2013.,0,1,0.72356665,0.43015665,0.0,0.0,0.0,0.0,0.4361860156059265,0
sonicdrivein_655,"the day after the milk and my burger, that was a big thing for me.",1,1,0.88410765,0.43015665,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.969334840774536,1
sonicdrivein_1765,"Q: what do you want?, the editorial team at strip club called it every season??# yourfuturecuz.",2,1,0.2927556,0.43015665,0.0859111598488715,1.5292694074701025e-308,1.5292694074701025e-308,1.5292694074701025e-308,0.2306572645902633,0
sonicdrivein_1084,would you get a? we need to work out some of the snacks.,1,1,0.97116244,0.43015665,0.0659541476277262,1.9077870467055724e-308,1.9077870467055724e-308,1.9077870467055724e-308,0.3218552768230438,0
sonicdrivein_556,"the best way to enjoy your bacon, is by making use of the here( but it s cheap and good)# betteroutwithit.",4,1,0.5948528,0.43015665,0.1574410357379501,1.8391691476033075e-308,1.8391691476033075e-308,1.8391691476033075e-308,0.0488071180880069,0
sonicdrivein_780,the's this day is your menu for the restaurant# foodcontests always good to try out new things from you.,0,1,0.13008623,0.43015665,0.0,0.0,0.0,0.0,0.2477806508541107,0
sonicdrivein_789,the new season is about a burger.,0,1,0.9293851,0.43015665,0.0,0.0,0.0,0.0,0.1361661255359649,0
sonicdrivein_89,the </s> day is no for the friends.,1,1,0.56406724,0.43015665,0.125,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.8494981527328491,1
sonicdrivein_2189,"it's like the season they want to get, but if you can make it yourself.",1,1,0.5419615,0.43015665,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.5160514116287231,1
sonicdrivein_2052,the you of your burger is a.,1,1,0.17676894,0.43015665,0.1428571428571428,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.418037086725235,0
sonicdrivein_1666,"we, are the same size as a chowing down.",0,1,0.27927113,0.43015665,0.0,0.0,0.0,0.0,0.3684438169002533,0
sonicdrivein_532,</s>.,0,1,0.90856373,0.43015665,0.0,0.0,0.0,0.0,0.5498704314231873,1
sonicdrivein_1102,"# soulfood, ice cream and my best friend to try this sonic chill out with me! 🤩 thank you@ st.",1,1,0.6253363,0.43015665,0.0335160023017819,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,0.0709763914346695,0
sonicdrivein_877,it’ s like the may day of your life : you re always my size martini cap.,1,1,0.30806798,0.43015665,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1066566556692123,0
sonicdrivein_339,# </s> for you to try out this new app and we’ re proud of it.,3,1,0.9182163,0.43015665,0.106834279637048,1.267808868335202e-308,1.267808868335202e-308,1.267808868335202e-308,0.2232449650764465,0
sonicdrivein_743,"you know what a, you' ve had to an it the who just want your family vacation?* drinking watermelon cake and mushpi...@ mwongestoke?!# weedstorytime@ mickeydohole.",3,1,0.21282579,0.43015665,0.0561199712411891,1.0405923412412436e-308,1.0405923412412436e-308,1.0405923412412436e-308,0.2059774100780487,0
sonicdrivein_2078,"for the new sports score, do not have to be a! on this week.",3,1,0.15072908,0.43015665,0.1499298294375279,1.556823072428848e-308,1.556823072428848e-308,1.556823072428848e-308,0.3176990449428558,0
sonicdrivein_311,# vdayofthecow.,0,1,0.8412893,0.43015665,0.0,0.0,0.0,0.0,0.3194274306297302,0
sonicdrivein_842,"rolling your head up and it’ s a, to taste the milk# happy holidays ahead of us.",1,1,0.7883012,0.43015665,0.0493072607307646,1.865109047072646e-308,1.865109047072646e-308,1.865109047072646e-308,0.0519013777375221,0
sonicdrivein_1254,i'm not just about the dogbone but i’ m out to get it too.,1,1,0.8815907,0.43015665,0.0499766098125092,1.556823072428848e-308,1.556823072428848e-308,1.556823072428848e-308,0.4792279303073883,0
sonicdrivein_1729,"spicy, new things that you order.",0,1,0.8885444,0.43015665,0.0,0.0,0.0,0.0,0.4847545623779297,0
sonicdrivein_1996,# 't movies that you watch every day are worth the effort.,0,1,0.83699316,0.43015665,0.0,0.0,0.0,0.0,0.536520779132843,1
sonicdrivein_69,# 30 words you need to say.,0,1,0.95719606,0.43015665,0.0,0.0,0.0,0.0,0.7026275992393494,1
sonicdrivein_196,"a, with your eyes and a to get you the best in town.",1,1,0.27970684,0.43015665,0.0769230769230769,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.9584455490112304,1
sonicdrivein_2095,i'm not sure what to do with the dinner but i’ m trying and eat my delivery& me.,2,1,0.07006277,0.43015665,0.1051066076563072,2.1048296854718573e-308,2.1048296854718573e-308,2.1048296854718573e-308,0.7098215222358704,1
sonicdrivein_491,"a note to buy the pump pack, but it was only for summer.",0,1,0.91701835,0.43015665,0.0,0.0,0.0,0.0,0.7530242204666138,1
sonicdrivein_1849,the only thing i want is you know what people are calling for their in- take.,1,1,0.93633914,0.43015665,0.0587133164258422,2.090263448406506e-308,2.090263448406506e-308,2.090263448406506e-308,0.6246790885925293,1
sonicdrivein_952,"the next big thing is when we get you and your to shop for! ❤ �￾￼""
It seems like the extract provided contains a mix of promotional content, personal messages or reviews about food items.",5,1,0.33935115,0.43015665,0.0811130966501857,1.5792230207153875e-308,1.5792230207153875e-308,1.5792230207153875e-308,0.4121724665164947,0
sonicdrivein_2185,show me your wonder this time and i’ ll get the bite-size of all.,1,1,0.6117221,0.43015665,0.0433236185509023,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,0.4488443732261657,0
sonicdrivein_594,we're here for your first bite of the winter-sized menu.,0,1,0.96074986,0.43015665,0.0,0.0,0.0,0.0,0.1994498521089553,0
sonicdrivein_926,it' s only 4 minutes to get this hot stew.,0,1,0.88616765,0.43015665,0.0,0.0,0.0,0.0,0.0905730575323104,0
sonicdrivein_414,there’ s a… you can get some of us for your drink.,3,1,0.90734386,0.43015665,0.25,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.919955313205719,1
